"","ID.x","Site.ID","Original.Genus","Original.Species","ACCEPTED.GENUS","ACCEPTED.SPECIES","SPECIES.ID","SAMPLE.ID","ID.y","Average.LA..m2.","SLA..m2.kg.","LMA..kg.m2.","LDMC..mg.g.","Cmass..g.kg.","Nmass..g.kg.","Pmass..g.kg.","Kmass..g.kg.","Narea..g.m2.","Parea..g.m2.","Karea..g.m2.","d13C.12C","d15N.14N","Site.Name","Latitude","Longitude","Elevation","Collection.month","Collection.year","Source","Sampling.strategy","References","Site.ID.1","Lat_grid","Lon_grid","Temp.Jan..C.","Temp.Feb...C.","Temp.Mar...C.","Temp.April...C.","Temp.May...C.","Temp.June...C.","Temp.July...C.","Temp.Aug...C.","Temp.Sept...C.","Temp.Oct...C.","Temp.Nov...C.","Temp.Dec...C.","Prec.Jan..mm.","Prec.Feb..mm.","Prec.Mar..mm.","Prec.Apr..mm.","Prec.May..mm.","Prec.June...mm.","Prec.July...mm.","Prec.Aug...mm.","Prec.Sept...mm.","Prec.Oct...mm.","Prec.Nov..mm.","Prec.Dec...mm.","Sun.Jan....","Sun.Feb....","Sun.Mar....","Sun.Apr....","Sun.May....","Sun.June....","Sun.July....","Sun.Aug....","Sun.Sep....","Sun.Oct....","Sun.Nov....","Sun.Dec....","MTCO...C.","MAT...C.","MI..unitless.","alpha..unitless.","GDD0..C.days.","mGDD0...C.","PAR0..mol.photon.m.2.","mPAR0..mol.photon.m.2.","Prec.Timing..month.from.Jan1st.","Prec.Seasonality..unitless.","MMP..mm.","MAP..mm."
"35",35,2,"Erodium","stephanianum","Erodium","stephanianum","SP489",35,32,0.0004002,15.75785714,0.063634304,503.051106,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS02",43.64286667,119.0204667,781,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",2,43.645,119.025,-14.16,-11.03,-3.47,6.74,14.28,19.04,21.39,19.61,13.16,5.58,-4.79,-11.07,1.55,2.69,6.64,10.62,29.2,67.97,119.43,83.12,38.07,13.82,5.53,1.54,74.87,73.01,71.53,65.49,63.3,58.77,55.51,59.72,67.62,73,71.18,71.04,-14.16,4.607,0.481,0.573,2975.882,13.466,8087.906,36.597,6.567613,0.715277,31.682,380.18
"36",36,2,"Euphorbia","esula","Euphorbia","esula","SP497",36,33,0.0005336,17.36166667,0.057639159,322.7016886,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS02",43.64286667,119.0204667,781,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",2,43.645,119.025,-14.16,-11.03,-3.47,6.74,14.28,19.04,21.39,19.61,13.16,5.58,-4.79,-11.07,1.55,2.69,6.64,10.62,29.2,67.97,119.43,83.12,38.07,13.82,5.53,1.54,74.87,73.01,71.53,65.49,63.3,58.77,55.51,59.72,67.62,73,71.18,71.04,-14.16,4.607,0.481,0.573,2975.882,13.466,8087.906,36.597,6.567613,0.715277,31.682,380.18
"37",37,2,"Euphorbia","humifusa","Euphorbia","humifusa","SP498",37,34,0.00010672,15.56292857,0.064439453,547.1380471,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS02",43.64286667,119.0204667,781,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",2,43.645,119.025,-14.16,-11.03,-3.47,6.74,14.28,19.04,21.39,19.61,13.16,5.58,-4.79,-11.07,1.55,2.69,6.64,10.62,29.2,67.97,119.43,83.12,38.07,13.82,5.53,1.54,74.87,73.01,71.53,65.49,63.3,58.77,55.51,59.72,67.62,73,71.18,71.04,-14.16,4.607,0.481,0.573,2975.882,13.466,8087.906,36.597,6.567613,0.715277,31.682,380.18
"38",38,2,"Glycyrrhiza","uralensis","Glycyrrhiza","uralensis","SP572",38,35,0.0006003,12.89016667,0.077590599,375.0652263,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS02",43.64286667,119.0204667,781,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",2,43.645,119.025,-14.16,-11.03,-3.47,6.74,14.28,19.04,21.39,19.61,13.16,5.58,-4.79,-11.07,1.55,2.69,6.64,10.62,29.2,67.97,119.43,83.12,38.07,13.82,5.53,1.54,74.87,73.01,71.53,65.49,63.3,58.77,55.51,59.72,67.62,73,71.18,71.04,-14.16,4.607,0.481,0.573,2975.882,13.466,8087.906,36.597,6.567613,0.715277,31.682,380.18
"39",39,2,"Haplophyllum","dauricum","Haplophyllum","dauricum","SP586",39,36,2.668e-05,14.77371709,0.067880401,330.6815351,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS02",43.64286667,119.0204667,781,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",2,43.645,119.025,-14.16,-11.03,-3.47,6.74,14.28,19.04,21.39,19.61,13.16,5.58,-4.79,-11.07,1.55,2.69,6.64,10.62,29.2,67.97,119.43,83.12,38.07,13.82,5.53,1.54,74.87,73.01,71.53,65.49,63.3,58.77,55.51,59.72,67.62,73,71.18,71.04,-14.16,4.607,0.481,0.573,2975.882,13.466,8087.906,36.597,6.567613,0.715277,31.682,380.18
"40",40,2,"Heteropappus","altaicus","Heteropappus","altaicus","SP594",40,37,0.00010672,14.61507179,0.069172908,306.6825626,477.56,29.51560455,1.602950068,12.53251819,2.019531958,0.109677878,0.857506441,-25.916,-0.94,"NECTS02",43.64286667,119.0204667,781,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",2,43.645,119.025,-14.16,-11.03,-3.47,6.74,14.28,19.04,21.39,19.61,13.16,5.58,-4.79,-11.07,1.55,2.69,6.64,10.62,29.2,67.97,119.43,83.12,38.07,13.82,5.53,1.54,74.87,73.01,71.53,65.49,63.3,58.77,55.51,59.72,67.62,73,71.18,71.04,-14.16,4.607,0.481,0.573,2975.882,13.466,8087.906,36.597,6.567613,0.715277,31.682,380.18
"41",41,2,"Lespedeza","davurica","Lespedeza","davurica","SP687",41,38,0.0001334,15.56784825,0.064706528,350.8542325,489.624,29.30837903,1.7583171,37.49364794,1.882622348,0.112945416,2.408402712,-25.712,-1.824,"NECTS02",43.64286667,119.0204667,781,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",2,43.645,119.025,-14.16,-11.03,-3.47,6.74,14.28,19.04,21.39,19.61,13.16,5.58,-4.79,-11.07,1.55,2.69,6.64,10.62,29.2,67.97,119.43,83.12,38.07,13.82,5.53,1.54,74.87,73.01,71.53,65.49,63.3,58.77,55.51,59.72,67.62,73,71.18,71.04,-14.16,4.607,0.481,0.573,2975.882,13.466,8087.906,36.597,6.567613,0.715277,31.682,380.18
"42",42,2,"Melilotoides","ruthenica","Medicago","ruthenica","SP779",42,39,0.00010672,14.17861674,0.070868999,332.3227551,510.149,29.99216715,2.020623214,18.47007109,2.115309815,0.142512013,1.302670876,-25.527,0.068,"NECTS02",43.64286667,119.0204667,781,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",2,43.645,119.025,-14.16,-11.03,-3.47,6.74,14.28,19.04,21.39,19.61,13.16,5.58,-4.79,-11.07,1.55,2.69,6.64,10.62,29.2,67.97,119.43,83.12,38.07,13.82,5.53,1.54,74.87,73.01,71.53,65.49,63.3,58.77,55.51,59.72,67.62,73,71.18,71.04,-14.16,4.607,0.481,0.573,2975.882,13.466,8087.906,36.597,6.567613,0.715277,31.682,380.18
"43",43,2,"Oxytropis","sp","Oxytropis","sp.","SP840",43,40,3.335e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS02",43.64286667,119.0204667,781,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",2,43.645,119.025,-14.16,-11.03,-3.47,6.74,14.28,19.04,21.39,19.61,13.16,5.58,-4.79,-11.07,1.55,2.69,6.64,10.62,29.2,67.97,119.43,83.12,38.07,13.82,5.53,1.54,74.87,73.01,71.53,65.49,63.3,58.77,55.51,59.72,67.62,73,71.18,71.04,-14.16,4.607,0.481,0.573,2975.882,13.466,8087.906,36.597,6.567613,0.715277,31.682,380.18
"44",44,2,"Potentilla","tanacetifolia","Potentilla","tanacetifolia","SP943",44,41,NA,12.17306532,0.084948571,401.2066712,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS02",43.64286667,119.0204667,781,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",2,43.645,119.025,-14.16,-11.03,-3.47,6.74,14.28,19.04,21.39,19.61,13.16,5.58,-4.79,-11.07,1.55,2.69,6.64,10.62,29.2,67.97,119.43,83.12,38.07,13.82,5.53,1.54,74.87,73.01,71.53,65.49,63.3,58.77,55.51,59.72,67.62,73,71.18,71.04,-14.16,4.607,0.481,0.573,2975.882,13.466,8087.906,36.597,6.567613,0.715277,31.682,380.18
"45",45,2,"Saussurea","japonica","Saussurea","japonica","SP1067",45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS02",43.64286667,119.0204667,781,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",2,43.645,119.025,-14.16,-11.03,-3.47,6.74,14.28,19.04,21.39,19.61,13.16,5.58,-4.79,-11.07,1.55,2.69,6.64,10.62,29.2,67.97,119.43,83.12,38.07,13.82,5.53,1.54,74.87,73.01,71.53,65.49,63.3,58.77,55.51,59.72,67.62,73,71.18,71.04,-14.16,4.607,0.481,0.573,2975.882,13.466,8087.906,36.597,6.567613,0.715277,31.682,380.18
"46",46,2,"Saussurea","parviflora","Saussurea","parviflora","SP1068",46,42,2.668e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS02",43.64286667,119.0204667,781,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",2,43.645,119.025,-14.16,-11.03,-3.47,6.74,14.28,19.04,21.39,19.61,13.16,5.58,-4.79,-11.07,1.55,2.69,6.64,10.62,29.2,67.97,119.43,83.12,38.07,13.82,5.53,1.54,74.87,73.01,71.53,65.49,63.3,58.77,55.51,59.72,67.62,73,71.18,71.04,-14.16,4.607,0.481,0.573,2975.882,13.466,8087.906,36.597,6.567613,0.715277,31.682,380.18
"47",47,2,"Scutellaria","baicalensis","Scutellaria","baicalensis","SP1084",47,43,0.0006003,11.84713195,0.08444344,481.3623226,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS02",43.64286667,119.0204667,781,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",2,43.645,119.025,-14.16,-11.03,-3.47,6.74,14.28,19.04,21.39,19.61,13.16,5.58,-4.79,-11.07,1.55,2.69,6.64,10.62,29.2,67.97,119.43,83.12,38.07,13.82,5.53,1.54,74.87,73.01,71.53,65.49,63.3,58.77,55.51,59.72,67.62,73,71.18,71.04,-14.16,4.607,0.481,0.573,2975.882,13.466,8087.906,36.597,6.567613,0.715277,31.682,380.18
"48",48,2,"Scutellaria","scordifolia","Scutellaria","scordifolia","SP1085",48,44,NA,12.96545673,0.077226984,365.6417829,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS02",43.64286667,119.0204667,781,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",2,43.645,119.025,-14.16,-11.03,-3.47,6.74,14.28,19.04,21.39,19.61,13.16,5.58,-4.79,-11.07,1.55,2.69,6.64,10.62,29.2,67.97,119.43,83.12,38.07,13.82,5.53,1.54,74.87,73.01,71.53,65.49,63.3,58.77,55.51,59.72,67.62,73,71.18,71.04,-14.16,4.607,0.481,0.573,2975.882,13.466,8087.906,36.597,6.567613,0.715277,31.682,380.18
"49",49,2,"Serratula","yamatsutana","Serratula","centauroides","SP1095",49,45,8.3375e-05,9.132157529,0.109610199,373.2113974,448.856,27.61600029,2.109534537,19.86608011,3.024038975,0.231000673,2.175398316,-29.17,-3.478,"NECTS02",43.64286667,119.0204667,781,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",2,43.645,119.025,-14.16,-11.03,-3.47,6.74,14.28,19.04,21.39,19.61,13.16,5.58,-4.79,-11.07,1.55,2.69,6.64,10.62,29.2,67.97,119.43,83.12,38.07,13.82,5.53,1.54,74.87,73.01,71.53,65.49,63.3,58.77,55.51,59.72,67.62,73,71.18,71.04,-14.16,4.607,0.481,0.573,2975.882,13.466,8087.906,36.597,6.567613,0.715277,31.682,380.18
"50",50,2,"Sesamum","indicum","Sesamum","indicum","SP1098",50,46,2.001e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS02",43.64286667,119.0204667,781,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",2,43.645,119.025,-14.16,-11.03,-3.47,6.74,14.28,19.04,21.39,19.61,13.16,5.58,-4.79,-11.07,1.55,2.69,6.64,10.62,29.2,67.97,119.43,83.12,38.07,13.82,5.53,1.54,74.87,73.01,71.53,65.49,63.3,58.77,55.51,59.72,67.62,73,71.18,71.04,-14.16,4.607,0.481,0.573,2975.882,13.466,8087.906,36.597,6.567613,0.715277,31.682,380.18
"51",51,2,"Stellaria","chamaejasme","Stellera","chamaejasme","SP1138",51,47,3.335e-05,22.36255102,0.045071615,258.1800915,421.204,30.68775719,1.789303555,16.22924036,1.372283384,0.080013392,0.725732961,-24.339,-0.821,"NECTS02",43.64286667,119.0204667,781,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",2,43.645,119.025,-14.16,-11.03,-3.47,6.74,14.28,19.04,21.39,19.61,13.16,5.58,-4.79,-11.07,1.55,2.69,6.64,10.62,29.2,67.97,119.43,83.12,38.07,13.82,5.53,1.54,74.87,73.01,71.53,65.49,63.3,58.77,55.51,59.72,67.62,73,71.18,71.04,-14.16,4.607,0.481,0.573,2975.882,13.466,8087.906,36.597,6.567613,0.715277,31.682,380.18
"52",52,2,"Stipa","krylovii","Stipa","krylovii","SP1149",52,48,0.0016675,11.67080877,0.087720103,517.411627,494.37,20.3761152,1.250016405,11.3121162,1.745904299,0.107106237,0.969265834,-25.102,-1.828,"NECTS02",43.64286667,119.0204667,781,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",2,43.645,119.025,-14.16,-11.03,-3.47,6.74,14.28,19.04,21.39,19.61,13.16,5.58,-4.79,-11.07,1.55,2.69,6.64,10.62,29.2,67.97,119.43,83.12,38.07,13.82,5.53,1.54,74.87,73.01,71.53,65.49,63.3,58.77,55.51,59.72,67.62,73,71.18,71.04,-14.16,4.607,0.481,0.573,2975.882,13.466,8087.906,36.597,6.567613,0.715277,31.682,380.18
"53",53,2,"Taraxacum","mongolicum","Taraxacum","mongolicum","SP1195",53,49,0.004002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS02",43.64286667,119.0204667,781,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",2,43.645,119.025,-14.16,-11.03,-3.47,6.74,14.28,19.04,21.39,19.61,13.16,5.58,-4.79,-11.07,1.55,2.69,6.64,10.62,29.2,67.97,119.43,83.12,38.07,13.82,5.53,1.54,74.87,73.01,71.53,65.49,63.3,58.77,55.51,59.72,67.62,73,71.18,71.04,-14.16,4.607,0.481,0.573,2975.882,13.466,8087.906,36.597,6.567613,0.715277,31.682,380.18
"54",54,2,"Thalictrum","squarrosum var supradecompositum","Thalictrum","squarrosum","SP1217",54,50,0.000150075,14.87504464,0.067748546,423.5201964,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS02",43.64286667,119.0204667,781,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",2,43.645,119.025,-14.16,-11.03,-3.47,6.74,14.28,19.04,21.39,19.61,13.16,5.58,-4.79,-11.07,1.55,2.69,6.64,10.62,29.2,67.97,119.43,83.12,38.07,13.82,5.53,1.54,74.87,73.01,71.53,65.49,63.3,58.77,55.51,59.72,67.62,73,71.18,71.04,-14.16,4.607,0.481,0.573,2975.882,13.466,8087.906,36.597,6.567613,0.715277,31.682,380.18
"55",55,2,"Thymus","mongolicus","Thymus","mongolicus","SP1223",55,51,0.00010672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS02",43.64286667,119.0204667,781,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",2,43.645,119.025,-14.16,-11.03,-3.47,6.74,14.28,19.04,21.39,19.61,13.16,5.58,-4.79,-11.07,1.55,2.69,6.64,10.62,29.2,67.97,119.43,83.12,38.07,13.82,5.53,1.54,74.87,73.01,71.53,65.49,63.3,58.77,55.51,59.72,67.62,73,71.18,71.04,-14.16,4.607,0.481,0.573,2975.882,13.466,8087.906,36.597,6.567613,0.715277,31.682,380.18
"56",56,2,"Tragus","racemosus","Tragus","racemosus","SP1238",56,52,0.0003335,11.23328331,0.089124941,682.436611,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS02",43.64286667,119.0204667,781,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",2,43.645,119.025,-14.16,-11.03,-3.47,6.74,14.28,19.04,21.39,19.61,13.16,5.58,-4.79,-11.07,1.55,2.69,6.64,10.62,29.2,67.97,119.43,83.12,38.07,13.82,5.53,1.54,74.87,73.01,71.53,65.49,63.3,58.77,55.51,59.72,67.62,73,71.18,71.04,-14.16,4.607,0.481,0.573,2975.882,13.466,8087.906,36.597,6.567613,0.715277,31.682,380.18
"57",57,2,"Tribulus","terrestris","Tribulus","terrestris","SP1243",57,53,6.67e-05,23.4197072,0.043569773,338.3068685,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS02",43.64286667,119.0204667,781,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",2,43.645,119.025,-14.16,-11.03,-3.47,6.74,14.28,19.04,21.39,19.61,13.16,5.58,-4.79,-11.07,1.55,2.69,6.64,10.62,29.2,67.97,119.43,83.12,38.07,13.82,5.53,1.54,74.87,73.01,71.53,65.49,63.3,58.77,55.51,59.72,67.62,73,71.18,71.04,-14.16,4.607,0.481,0.573,2975.882,13.466,8087.906,36.597,6.567613,0.715277,31.682,380.18
"58",58,2,"Unidentified forb 2.1 (scrof)","","Unidentified forb 2.1 (scrof)","","SP1266",58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS02",43.64286667,119.0204667,781,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",2,43.645,119.025,-14.16,-11.03,-3.47,6.74,14.28,19.04,21.39,19.61,13.16,5.58,-4.79,-11.07,1.55,2.69,6.64,10.62,29.2,67.97,119.43,83.12,38.07,13.82,5.53,1.54,74.87,73.01,71.53,65.49,63.3,58.77,55.51,59.72,67.62,73,71.18,71.04,-14.16,4.607,0.481,0.573,2975.882,13.466,8087.906,36.597,6.567613,0.715277,31.682,380.18
"59",59,2,"Unidentified geophyte","","Unidentified geophyte","","SP1268",59,54,0.000667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS02",43.64286667,119.0204667,781,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",2,43.645,119.025,-14.16,-11.03,-3.47,6.74,14.28,19.04,21.39,19.61,13.16,5.58,-4.79,-11.07,1.55,2.69,6.64,10.62,29.2,67.97,119.43,83.12,38.07,13.82,5.53,1.54,74.87,73.01,71.53,65.49,63.3,58.77,55.51,59.72,67.62,73,71.18,71.04,-14.16,4.607,0.481,0.573,2975.882,13.466,8087.906,36.597,6.567613,0.715277,31.682,380.18
"60",60,2,"unidentified scroph","","unidentified scroph","","SP1271",60,55,0.00021344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS02",43.64286667,119.0204667,781,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",2,43.645,119.025,-14.16,-11.03,-3.47,6.74,14.28,19.04,21.39,19.61,13.16,5.58,-4.79,-11.07,1.55,2.69,6.64,10.62,29.2,67.97,119.43,83.12,38.07,13.82,5.53,1.54,74.87,73.01,71.53,65.49,63.3,58.77,55.51,59.72,67.62,73,71.18,71.04,-14.16,4.607,0.481,0.573,2975.882,13.466,8087.906,36.597,6.567613,0.715277,31.682,380.18
"61",61,2,"Unidentified semi-rosette forb 1","","Unidentified semi-rosette forb 1","","SP1272",61,56,0.002001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS02",43.64286667,119.0204667,781,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",2,43.645,119.025,-14.16,-11.03,-3.47,6.74,14.28,19.04,21.39,19.61,13.16,5.58,-4.79,-11.07,1.55,2.69,6.64,10.62,29.2,67.97,119.43,83.12,38.07,13.82,5.53,1.54,74.87,73.01,71.53,65.49,63.3,58.77,55.51,59.72,67.62,73,71.18,71.04,-14.16,4.607,0.481,0.573,2975.882,13.466,8087.906,36.597,6.567613,0.715277,31.682,380.18
"62",62,2,"Unidentified stoloniferous grass","","Unidentified stoloniferous grass","","SP1273",62,57,0.000667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS02",43.64286667,119.0204667,781,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",2,43.645,119.025,-14.16,-11.03,-3.47,6.74,14.28,19.04,21.39,19.61,13.16,5.58,-4.79,-11.07,1.55,2.69,6.64,10.62,29.2,67.97,119.43,83.12,38.07,13.82,5.53,1.54,74.87,73.01,71.53,65.49,63.3,58.77,55.51,59.72,67.62,73,71.18,71.04,-14.16,4.607,0.481,0.573,2975.882,13.466,8087.906,36.597,6.567613,0.715277,31.682,380.18
"63",63,3,"Acer","mono","Acer","pictum","SP14",63,58,0.24012,37.44419643,0.026730135,287.7977249,440.149,20.51484513,1.703727384,13.14714035,0.547877831,0.045500439,0.351112899,-28.809,-4.025,"NECTS03",43.02191667,129.7754,136,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",3,43.025,129.775,-13.02,-8.41,-0.9,7.7,13.77,17.41,21.12,21.75,15.22,7.62,-1.87,-9.98,4.6,7.52,10.94,33.92,54.8,92.63,116.72,120.81,66.15,24.28,13.76,9.09,61.76,64.33,61.54,54.74,50.69,39.74,35.79,43.02,53.35,61.69,58.85,56.81,-13.02,5.867,0.776,0.825,3164.179,13.408,7351.685,31.151,6.550054,0.592534,46.268,555.22
"64",64,3,"Astilbe","chinensis","Astilbe","chinensis","SP173",64,59,0.0008004,45.23820513,0.022204985,171.6185384,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS03",43.02191667,129.7754,136,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",3,43.025,129.775,-13.02,-8.41,-0.9,7.7,13.77,17.41,21.12,21.75,15.22,7.62,-1.87,-9.98,4.6,7.52,10.94,33.92,54.8,92.63,116.72,120.81,66.15,24.28,13.76,9.09,61.76,64.33,61.54,54.74,50.69,39.74,35.79,43.02,53.35,61.69,58.85,56.81,-13.02,5.867,0.776,0.825,3164.179,13.408,7351.685,31.151,6.550054,0.592534,46.268,555.22
"65",65,3,"Betula","utilis","Betula","utilis","SP215",65,60,0.0023345,21.72571213,0.04661275,289.0733337,454.639,19.75254185,2.617725486,18.9875804,0.909178108,0.120489744,0.873968148,-27.42,-2.58,"NECTS03",43.02191667,129.7754,136,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",3,43.025,129.775,-13.02,-8.41,-0.9,7.7,13.77,17.41,21.12,21.75,15.22,7.62,-1.87,-9.98,4.6,7.52,10.94,33.92,54.8,92.63,116.72,120.81,66.15,24.28,13.76,9.09,61.76,64.33,61.54,54.74,50.69,39.74,35.79,43.02,53.35,61.69,58.85,56.81,-13.02,5.867,0.776,0.825,3164.179,13.408,7351.685,31.151,6.550054,0.592534,46.268,555.22
"66",66,3,"Carex","pediformis","Carex","pediformis","SP278",66,61,0.0042688,36.85153135,0.027369293,271.5450661,463.759,12.53968747,0.924035332,30.51183342,0.340275886,0.025074544,0.8279665,-29.358,-3.585,"NECTS03",43.02191667,129.7754,136,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",3,43.025,129.775,-13.02,-8.41,-0.9,7.7,13.77,17.41,21.12,21.75,15.22,7.62,-1.87,-9.98,4.6,7.52,10.94,33.92,54.8,92.63,116.72,120.81,66.15,24.28,13.76,9.09,61.76,64.33,61.54,54.74,50.69,39.74,35.79,43.02,53.35,61.69,58.85,56.81,-13.02,5.867,0.776,0.825,3164.179,13.408,7351.685,31.151,6.550054,0.592534,46.268,555.22
"67",67,3,"Clematis","sp","Clematis","sp.","SP345",67,62,0.0021344,41.74598804,0.024217512,205.8244501,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS03",43.02191667,129.7754,136,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",3,43.025,129.775,-13.02,-8.41,-0.9,7.7,13.77,17.41,21.12,21.75,15.22,7.62,-1.87,-9.98,4.6,7.52,10.94,33.92,54.8,92.63,116.72,120.81,66.15,24.28,13.76,9.09,61.76,64.33,61.54,54.74,50.69,39.74,35.79,43.02,53.35,61.69,58.85,56.81,-13.02,5.867,0.776,0.825,3164.179,13.408,7351.685,31.151,6.550054,0.592534,46.268,555.22
"68",68,3,"Corylus","heterophylla","Corylus","heterophylla","SP370",68,63,0.0023345,21.87584462,0.05959348,411.4632075,465.809,17.97316115,2.108238605,10.62317343,0.821598501,0.096372901,0.485612035,-28.786,-2.835,"NECTS03",43.02191667,129.7754,136,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",3,43.025,129.775,-13.02,-8.41,-0.9,7.7,13.77,17.41,21.12,21.75,15.22,7.62,-1.87,-9.98,4.6,7.52,10.94,33.92,54.8,92.63,116.72,120.81,66.15,24.28,13.76,9.09,61.76,64.33,61.54,54.74,50.69,39.74,35.79,43.02,53.35,61.69,58.85,56.81,-13.02,5.867,0.776,0.825,3164.179,13.408,7351.685,31.151,6.550054,0.592534,46.268,555.22
"69",69,3,"Dioscorea","nipponica","Dioscorea","nipponica","SP425",69,64,0.08004,50.44359577,0.020087232,188.3172262,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS03",43.02191667,129.7754,136,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",3,43.025,129.775,-13.02,-8.41,-0.9,7.7,13.77,17.41,21.12,21.75,15.22,7.62,-1.87,-9.98,4.6,7.52,10.94,33.92,54.8,92.63,116.72,120.81,66.15,24.28,13.76,9.09,61.76,64.33,61.54,54.74,50.69,39.74,35.79,43.02,53.35,61.69,58.85,56.81,-13.02,5.867,0.776,0.825,3164.179,13.408,7351.685,31.151,6.550054,0.592534,46.268,555.22
"70",70,3,"Euonymus","alatus","Euonymus","alatus","SP492",70,65,0.00083375,19.84218587,0.05049257,285.8414327,503.031,22.63464853,1.733718172,12.71163238,1.140733621,0.087375362,0.640636695,-29.596,-3.129,"NECTS03",43.02191667,129.7754,136,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",3,43.025,129.775,-13.02,-8.41,-0.9,7.7,13.77,17.41,21.12,21.75,15.22,7.62,-1.87,-9.98,4.6,7.52,10.94,33.92,54.8,92.63,116.72,120.81,66.15,24.28,13.76,9.09,61.76,64.33,61.54,54.74,50.69,39.74,35.79,43.02,53.35,61.69,58.85,56.81,-13.02,5.867,0.776,0.825,3164.179,13.408,7351.685,31.151,6.550054,0.592534,46.268,555.22
